data,date,time,alertDate,category,category_desc,matrix_id,rid
Kedar,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465162
Ma'aleh Edomim,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465161
Mishor Edomim Industrial Zone,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465160
Tekoa Dalet and Hei,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465159
Sde Boaz,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465158
Oz Ve'Gaon,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465157
Mitzpe ZIV,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465156
Havat Telem North,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465155
Havat Kashuala,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465154
Havat Eden,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465153
Havat Nahlat Avot,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465152
Havat Malchei Avraham,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465151
Havat Midbar Haver,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465150
Havat Eretzh Ha'Ayalim,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465149
Hevron Jewish Settlement,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465148
Gvaot,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465147
Bar Kokhba,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465146
Beit HaBracha,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465145
Afeka,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465144
Ibei HaNahal,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465143
Kiryat Arba,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465142
Gush Etzion Junction,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465141
Otniel,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465140
Negohot,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465139
Ma'ale Hever,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465138
The Yellow Hill,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465137
Beit Hagai,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465136
Adoraim,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465135
Adora,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465134
Tko'a,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465133
Telem,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465132
Sdeh Bar,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465131
Rosh Tzurim,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465130
Pnei Kedem,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465129
Industrial Park Migdal Oz,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465128
Nokdim,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465127
Neveh Daniel,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465126
Ma'ale Rekhav'am,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465125
Ma'aleh Amos,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465124
Metzad,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465123
Migdal Oz,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465122
Karmei Tzur,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465121
Kfar Etzion,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465120
Kfar Eldad,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465119
Har Gilo,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465118
Bat Ayin,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465117
Beitar Illit,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465116
Efrat,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465115
Elazar,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465114
Alon Shvut,2026-03-12,09:38:05.0,2026-03-12T09:38:00.0,13,The event has ended,10,465113
Givat Ishayahu,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465112
Tirosh,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465111
Srigim-Li On,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465110
Sdot Micha,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465109
Tzafririm,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465108
Agur,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465107
Nehusha,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465106
Luzit,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465105
Kfar Zoharim,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465104
Zekharia,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465103
Geffen,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465102
Galon,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465101
Beit Nir,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465100
Beit Guvrin,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465099
Kfar Menachem,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465098
Tzur Hadassa,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465097
Mevo Beitar,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465096
Kiryat Anavim,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465095
Tzuba,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465094
Ma'aleh HaHamisha,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465093
Har Adar,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465092
Beit Nekofa,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465091
Brosh Industrial Zone,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465090
Shoresh,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465089
Shoeva,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465088
Ramat Raziel,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465087
Kiryat Yearim,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465086
Ein Rafa,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465085
Ein Naqquba,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465084
Ness Harim,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465083
Nataf,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465082
Neveh Ilan,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465081
Mata,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465080
Kiryat Ye'arim Youth Village,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465079
Ksalon,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465078
Yad HaShmona,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465077
Givat Yearim,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465076
Bar Giora,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465075
Beit Meir,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465074
Abu Gosh,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465073
Tarom,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465072
Taoz,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465071
Retorno - Givat Shesh,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465070
Tzora,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465069
Tzalfon,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465068
Netiv HaLamed-Heh,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465067
Nachshon,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465066
Naham,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465065
Neveh Shalom,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465064
Neveh Michael (Rogalit),2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465063
Mesillat Zion,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465062
Mini Israel - Nachshon,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465061
Mahsiya,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465060
Latrun,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465059
Kfar Uriah,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465058
Yish'i,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465057
Tal Shachar,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465056
Zanoah,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465055
Harel,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465054
Gizo,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465053
Giv'ot Eden,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465052
Beko'a,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465051
Beit Shemesh,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465050
Eshtaol,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465049
Har Tuv - Tzora Industrial Zone,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465048
Aderet,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465047
Aviezer,2026-03-12,09:38:03.0,2026-03-12T09:38:00.0,13,The event has ended,10,465046
Re'em Industrial Park,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465045
Timorimg Industrial Zone,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465044
Shtulim,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465043
Shafir,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465042
Shachar,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465041
Sdeh Uziahu,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465040
Sdeh Yoav,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465039
Revacha,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465038
Kommemiut,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465037
Kedma,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465036
Ein Tzurim,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465035
Azrikam,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465034
Ezer,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465033
Otzem,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465032
Sgula,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465031
Nir Israel,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465030
Nir Chen,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465029
Nir Banim,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465028
Nitzanim,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465027
Nitzan,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465026
Nachla,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465025
Noga,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465024
Nehora,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465023
Negba,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465022
Mishan,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465021
Masuot Itzhak,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465020
Merkaz Shapira,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465019
Menucha,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465018
Lakhish,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465017
Kfar Silver,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465016
Kokhav Michael,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465015
Yad Natan,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465014
Zrahia,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465013
Zohar,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465012
Zavdiel,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465011
Vardon,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465010
Hodaya,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465009
Givati,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465008
Berekhya,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465007
Beit Ezra,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465006
Emunim,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465005
Aluma,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465004
Kiryat Mal'akhi-Yoav train station,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465003
Neveh Mivtach,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465002
Kannot,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465001
Hatzor,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,465000
Hatzav,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464999
Gan Yavne,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464998
Gan HaDarom,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464997
Bnei Ayish,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464996
Bitzaron,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464995
Kannot Industrial Zone,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464994
Talmei Yehiel,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464993
Timorim,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464992
Shalva,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464991
Sdeh Moshe,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464990
Kiryat Malachi,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464989
"Kiryat Gat , Karmei Gat",2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464988
Arugot,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464987
Uzza,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464986
Noam,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464985
Kfar Warburg,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464984
Kfar HaRif and Re'em Junction,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464983
Kfar Achim,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464982
Yinon,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464981
Gat,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464980
Be'er Tuvia,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464979
Al Azi,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464978
Eitan,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464977
Ahuzam,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464976
Achva,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464975
Kiryat Gat - Industrial Zone,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464974
Be'er Tuvia Industrial Zone,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464973
Orot,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464972
Even Shmuel,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464971
Avigdor,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464970
Nir Galim,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464969
Bnei Darom,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464968
"Ashdod-11,12,15,17,Marine,City",2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464967
"Ashdod - Het, Tet, Yod, Yod Gimmel, Yod Dalet, Te*",2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464966
"Ashdod - Gimmel, Vav, Zain",2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464965
Ashdod - Northen Industrial Zone,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464964
"Ashdod - Alef, Bet, Dalet, Heh",2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464963
Ad Halom Industrial Zone,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464962
Maon Tzofia,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464961
Gedera Industrial Area,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464960
Shdema,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464959
Kvutzat Yavne,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464958
Asseret,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464957
Bnei Darom Compound,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464956
Misgav Dov,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464955
Meishar,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464954
Kerem BeYavne,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464953
Kfar Mordechai,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464952
Kfar Aviv,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464951
Givat Washington,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464950
Givat Brenner,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464949
Bnaya,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464948
Ben Zakai,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464947
Beit Gamliel,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464946
Revadim Industrial Zone,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464945
Revadim,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464944
Kidron,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464943
Kfar HaNagid,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464942
Yad Binyamin,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464941
Yavne,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464940
Hafetz Haim,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464939
Ganei Tal,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464938
Gdera,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464937
Bnei Re'em,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464936
Beit Hilkia,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464935
Beit Elazari,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464934
Palmachim,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464933
Tlamim,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464932
Talmei Yaffe,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464931
Sdeh David,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464930
Mavki'im,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464929
Heletz,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464928
Ge'a,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464927
Bat Hadar,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464926
Beit Shikma,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464925
Ashkelon Southern Industrial Zone,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464924
Be'er Ganim,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464923
Ashkelon - North,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464922
Ashkelon - South,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464921
Ashkelon Northern Industrial Zone,2026-03-12,09:38:01.0,2026-03-12T09:38:00.0,13,The event has ended,10,464920
Southern Sharon Regional Center,2026-03-12,09:36:22.0,2026-03-12T09:36:00.0,13,The event has ended,10,464919
Tnuvot,2026-03-12,09:36:22.0,2026-03-12T09:36:00.0,13,The event has ended,10,464918
Ein HaHoresh,2026-03-12,09:36:22.0,2026-03-12T09:36:00.0,13,The event has ended,10,464917
